tweet,label
solo is solo it doesnt matter anything coz if na wizzy get am una go de brag about it more dan una de use one dance sef,2
subhannallah allah ya bayanashi a duk inda yake its heartbreaking wallah seeing this clip,0
dey celebrate awi naija pikin wen dey based for londone na english rappersongwriter n singer e name na,2
to allah kamana maganin abinda yada memu ya allah,0
train him for onitsha and na aburo e go dey call you,2
orisa bi iya o si laye ojo to ba le iya kii yani iya loosa ti n gbeni ti kii gbebo,3
shee moje ebun ẹ gbìnyànjú,3
mr zayn africa the gemu don come back again o una wan shave am again you fine pass without gemu,2
almost every nigerian man need to watch and understand this nor be to dey knack and last longe dey touch the gspot pls tag ur bae and male frnds to watch,2
this makeup fit am,2
burina shine na samu aiki kam,0
bí a bá dé ìlú táà léèyàn ìwà rere làá ní if one is a complete stranger in a town one ought to simply be of good,3
nwaanyi ọma kedụ abụ m nwa afọ igbo oh ana m asu asụsụ anyị ofuma,1
allah sarki allah ya taimaka babaneman nakai yafi maula,0
nne iga di chukwu gozie gi,1
ka chukwu gba a gi ume,1
da kyau n kashi da tini kin mutu my actress much love you ️,0
kàká kí a mu omi inú ẹ̀rọ amúomitutù tí ó ń fa ìpalára a ò ṣe padà sí omi inú àmù tí ò ṣe ara ní nǹkankan,3
we dey for una sha,2
hmm wasu nakiran ki auty ke kuma ki amsawa koh to i will do,0
allah ya taya maka sarkin zazzau jikan musa,0
prayer in igbo otito dili chukwu uwa to uwa onye jisia ike response o lu ani ezeamen,1
iba fun eledua,3
dan allah acikin yayan alhaji asamo manaa bebe dan shima zai bamu nishadi,0
florence abeg e don reach,2
ojo ayo ojo itura ni o n ro bayii nise ni o dabi eni wipe ki n pada loo sun,3
nobi the design be the koko na say e look my pictures run the measurements lidat,2
saturday shout out to my wife under review abeg shes undergoing screening if she no fine make una talk na o,2
innalillahi wainna ilaihirajiun ya ubangiji ba dan muba dan halin mu ba allah mun tuba ka kawowa kasar mu zaman lfy ya allah ana kashe mutanen da basu ji baba su gani ba allah ka sassauta manaya allah duk wanda yake da sa hannun a kisan nan allah ka wulakanta shi,0
good morning victoria secret lovers e don dey ooo pere retweet please my customers might be from you or your tl,2
a brother from a different mother chukwu gozie gi oga kossiture ibadan nigeria,1
sakamanje you na boss na where dem bosses like dey who i be,2
ansha kyau i like ur style babe,0
iron mama chiskiiii nne mason ️️️️️️ chukwu gozie gi na di gi,1
gaskiya ne gwamna malam nasir ahmad,0
nezie edochie bu nnukwu mmadu kolisa chebe ya ndu ma jikwara aru isike we ja ya mma,1
allah yamuna mafita,0
dis na one of the coolest gestures i don see since i start adulting fit afford a gazillion load of titanic cakes but wifey quietly press with portable starlet cake for him th birthday ladies no enta debt to show love if the love is real size no matter,2
amin dan alfarmar annabi muhammad ️,0
mó kí gbogbo ọmọ nàìjá pé ẹkú ìfaradà ìjọba àti àwọn òṣèlú wa ẹsì kú ewu yìí,3
akpors for ja league as usual nah all d home team go win not bcos dem dey home but bcos dey are d beta side,2
ó dùn mí pé n ò sí lẹ́gbá fún ọdún tó ńbọ̀ yó ṣojú ẹ̀míi wa láṣẹ ẹlẹ́mí,3
mudai wannan rayuwar bazamu ce komiba sai rokon wanda ya haliccemu yakawo mana dauki,0
gbogbo ìlérí tí ẹ lé ni kí ẹ sọ di mímú ṣẹ lọ́dún nìí kí ó gòkè àgbà kí ara tù wá,3
inalillahi wainna ilaihi rajiun allah ubangiji yasa haka shine mafi alkhairi garesu damu baki daya,0
you don ever see me one day say body nor dey sweet me you dcodenor answer shuga oo na lie,2
anyi esékpuòlú gì jesû na enyè gì ekéle maka nà obe gì di aso ka iji gbapûta uwà + we adore you o christ and we praise you because by your holy cross you have redeemed the world+,1
munayinki rahama happy birthday in advance,0
nothing but fact allah ya bamu zaman lafiya ah nigeria,0
bana danasani following dinku yasin,0
abeg gimme ur address make i begin trek come dia,2
allah yakara daukaka my heroine,0
okwa unu jisie nu ike ooo,1
àwọn ọmọ sisíi wa á máa máa jáde káàkiri ogun gbé pátá gbé pátá ọlọ́run ṣárọ́nì máà jẹ́ kí wọ́n gbé pátá àwọn ọmọ wa ṣoògùn,3
ni eni jimohadupe lowo olorun fun emi wao daaro ooomo ripe o n konju lo sile ni mo fi re le temi n,3
you pipo should prepare my christmas and new year gift oo cause the way ive been using your services ehh e reach for me to don buy car,2
no lies nwannem chukwu di egwu,1
that pot na the highest abeg you fit give me some,2
you na senior man now na just to make one call omo ma yapa,2
chukwu gozie gi high chief,1
choii zango badan kai ba da anci kaduna da wanka you must do style in every pic,0
if na one call wey affect my account positively e pay,2
mtcheww ya allah ka dora musulunci akan kafirci ya allah ka tozarta kafirci da kafirai ameen ya hayyu ya qayyum,0
i take god beg you i never see k for my lifei wan dey gather my own small small abeg check my media check my fleet pick something help me retweet let god use you abeg,2
eazege dis ur hair eh u look like joseph for bible wey dey think of him future odogwu e go dey softer for u grammy go reach ur side just do something extra ordinary like ur self ️,2
muna marhabun da lale da wannan gagarumin yinƙuri da hukumar zaɓe ta inec ke ƙoƙarin ɗauka dominkuwa hakan yinƙurine mai kyau nima kuma da wannan nake miƙa ƙoƙon baran alummar najeriya ga shugaba daya dubi allah yaƙara yawan ƙananan hukumomin da muke dasu a najeriya,0
ṣé ọ̀rá ni ìwọ́ fi ń pọ́n oúnjẹ bíi mọ́ínmọ́ín àbí inú ike ó jẹ́ jáwọ́ ńbẹ̀ kí o máa lo ewé eran tí yóò ṣe ara lóore ewé erán ní èròjà àmúaradàgbà oje ewé eran sì tún lágbára láti pa oró ejò tàbí agbọ́n oògùn ìlera ọpọlọ ni pẹ̀lú,3
allah sarki duniya labari humm mome gombe kohh,0
guyscrolling down my tl na only your lmaaaaaoooooooo i dey see everywhere who dey lick u dz morning,2
masha allah allah yayi masa jagora ameen,0
a ba yin jo a ba eyin ati yo eba wa gbadura wipe ki sango ati egbesu ba wa so idunu awon ti won ba nigeria je di ekun ki won ye ko owo wa lo oke okun ki awon omo mekunu na le ni bi awon ibeji yin eledumare a dawon si fun yin o ase,3
mutuwar big sister aunty zahrau nayi kuka kamar baxan dai naba addua ta a ko da yaushe allah swt ya jadda da rahma kabarin ta ya albarkanci abin data bari astagfirullah,0
that is the image of my girl i always love swallowing amala while bending her belle don commot and she dey unloosen belt,2
allah yayi mana katangar karfe da wannan annoba,0
e nor dey cost na,2
àdúrà fún àwọn tó wà ní gbogbo ibi tí eji jà dé kí ọlọ́run fi ìṣọ́ rẹ̀ ṣọ́ wọ́n o àmín,3
òpin ọ̀sẹ̀ o mà káàbọ̀ o máa wolẹ̀ máa rọra,3
allah kashiga tsakanin nagari damugu ameen,0
yoruba ni mi omoluabi ni mi omo oduduwa ni mi,3
hajiya wani irin love kenan,0
hey its a weekend ooo come buy data from me make i kuku buy my own rolls royce nau abeg na who dey zuzu,2
allah ya rabamu da ciwon hassada ameen on dibai,0
yall should support my hustle i create beautiful house designs and the fees are affordable customers satisfaction is always guaranteed im just a dm away please retweet my client fit dey your list thank you,2
angaida gandun aiki,0
ebube di ke,1
️eni ni ojo eti ojo kejidinlogbon odun ojo ti awa omo yoruba omo karo o ji ire ojo ifi gbe àṣà yorùbá lárugẹ,3
happy birthday nwoke ọma aka ná arụ generator niile onye chukwu ji amamihe engine gọzie na arọ ọhụrụ a chukwu gozierem gị nye gị ndu na arụ isi ike nye gi ego udo ịhụnanya na aṅụrị jisie ike nwoke ọma,1
is jesus bu onye ndu by chief osita osadebe with mazi nwachinemere,1
ezigbo nnwanem oma,1
ikon allah har yayi shekara how time flies may allah forgive his shortcomings,0
onye ukwu nogbo aha,1
na the reality be dat im just happy cos i love him as a player,2
labe igi oronbo nibe la gbe n sere wa inu wa dun ara wa ya labe igi oronbo,3
gege bi a ti so tele ayarabiasa ni anfani pupo fun eko,3
okay sir ẹ ṣeun ẹ̀ ẹ́ pẹ́ fún wa,3
nidai allah yanunamin ranar dazanyi wannan make up din inga yadda xamdawo said,0
amìn o ki orí wa joba amin jesu amin baba,3
na only god fit change leggedise to benz cos d hustle way dey so na god abeg oh️,2
i dey chop with ube,2
zaifi mana amfani da allah ya roqa domin allah ne kawai zaka roqa abu ya baka ba tare da tsammanin samun wani abu daga gareka ba in return mu koma gare shi mu gyara dabiunmu mu gyara muamalar mu and the problem would be solve,0
allah karufamana asiri karka barmu muji kunyar duniya data lahira amin,0
bí a bá pẹ́ láyé àá jẹ ẹran tó ju erin lọ if we live long enough we will eat such an amount of meat cumulatively,3
chukwu okike bi nigwe anam ayọ gi sité nụbọchi tá na añụlim na egom gadi ka echi maka na echi adighi agwụ agwụ ndi obi ụfụ anyaukwu na ngbaghasi pụta ha sim nazụ gaa sọsọ ndi ihe ọma nadi mma ka m nayọ gi sité na aha onye nwem amen,1
eziokwu ma gi follow ya na enye ndu mtcheew,1
you dey make me wan run im looking at k your motivation fit make person believe say e fit fly,2
o togboro nili onyenzoputam nechubochi ahu jisus ezem o siwo nili bilie o meriwo ndiiroya onyenmeri nke ike ochichiri ya na ndi nsoya gachi ebighebi o bilie o bilie haleluya o bilie,1
mukam kullum cikin hamdala muke muna kara godewa allah talauci yayi nan nikuma nayi nan,0
daalụ onye nchụàjà chiukwu,1
e dey sweet my body oh see as my friends dey come through for me with gifts upandan invest in your friendships oh be the giver you will reap eventually,2
abeg tell her buk de sweet wooooo,2
kun manta da dan kishin kasane ba dan koshin al ummar kasaba,0
shout out to my niggas wey dey sub for me the one wey dey help me pay for sitehave already reward them broski,2
obodo anyia di chukwu na aka,1
please what does he not know ah me sef wey study botany no know this one up until now thank god im stanning him,2
rest in peace ya shehi allah ya kyau ta ta namu karshen,0
happy birthday nsi kpa udene ogologo ndu na aru e si ike,1
ṣùgbọ́n èdùmàrè ṣe iṣẹ́ rẹ̀ lọ́nà àrà ojú ti ọ̀tá ẹni èmi ò lè ṣàìdúpẹ́ njẹ́ ẹni tó bá láròjinlẹ̀ yó mọpẹ́ dá,3
you think its easy to have plenty ig followers at im o and i no get reach k followers tacha don achieve abeg na she achieve pass for the house i stan titans,2
masha allah baban mu,0
rt yakubu adesokan ṣorí ire,3
alakpom gom ura elekere asato kam jiri la ba eririm oke nri were nri wa afo so nanim richara ya chineke merem ebere,1
ẹ káàáro o ẹ sì kú àbámẹ́ta ọ̀pọ̀ọ rẹ̀ la ó ṣe láyé ńbí láṣẹ ọ̀gá ògo ire o,3
wa a jèrè wa a máa ríi kọ,3
hmm duniar musulmi da labarawa kenan a yau daga zama super power lokacin uthman empire zuwa the weakest community lokacin prince salman allah ya kawo mana mafita,0
kice ma ali nuhu handsome mna,0
toh ku haska da kyau,0
tayi kokari allah ya bata lada,0
bí eku ni wọ́n ń kọ́ ń fi lélẹ̀ n ò mọ̀ ìṣòrò ọ̀run wá bá wa gbé orò yìí ṣe,3
mu wa mu wa lapa eyele nke ojo oni a mure wa fun wa ẹ nlẹ́ o ẹ kú àsùnjí ọjọ́ ó múre wá o,3
ewu ò ní wu wá bí a ṣe ń wá oúnjẹ oòjọ́ lọ ọ̀nà ò ní nà wá àlọ ire àbọ̀ ire,3
of course im grateful for me i want to get closer with god for real for real this back sliding life is tiring but i need helplol im grateful for being a wonderful big sister daughter friend and business partner im grateful for my future partner partner too,2
ó nna gi muu gi ezigbo agwa na too much sense bu mma nwanyi jide kiji ada,1
uwc onye nkem,1
jésù fi ẹ̀míi rẹ̀ lé lẹ̀ ó sì lọ pèsè àyè sílẹ̀ fún àwọn ọmọ lẹ́yìn in rẹ̀ ní ọ̀run ìtakùnàgbáyé fi ara rẹ̀ sílẹ̀ ó sì ń pèsè àyè fún gbogbo ọmọ aráyé àwọn àyè tí ó ń mú ìgbé ayé rọrùn fún ènìyàn,3
alhamdulillah allah yah qara jaddada musulinchi da musulmae allah yah karya kaphirchie da kaphirae,0
allah ya saka musu shine kawai kuma abiya su diyan yaran su,0
swipe tailored aline mini skirt ‍ price n̶ now n off color orange size uk dm to order shakarashop online shop wen sabi you sef go dey do shakara warri nigeria,2
wayyo mallam suleima na tausaya maka,0
ekaaro gbogbo omo kootu ojiire eni ni jimoo oloyin oyin ati adun ko ni wonle gbogbo wa o,3
ni to ri na ni awon odo ode iwoyi gbodo dide ki abere fun eto wabẹ́ẹ̀ ni àwa ọ̀dọ́ ni ká jà fún ẹ̀tọ́ọ wa,3
hbd allah yayi albarka ameen,0
i don marry for dia ni,2
the way you take dey talk next de sweet i hope one day e go reach my turn,2
subhanallahi allah ya kawo mana saukin wannan lamarin,0
kolu anyi akuku nkea ka obi di anyi mma,1
shey e make sense u sef reason am na,2
come make i call you boss na dey nack,2
kí olódùmarè rí sí ìlọsíwájú àti ìdàgbàsókè ìlú wa,3
masha allah allah yabamu albarkacinsu,0
apa lara igunpa niyekan oun ti a ba si fara sise fun oun nii pe lowo eni e je ka mura sise wa eyin ore mi nitori osise jare ole,3
donald trump ku oríire o,3
àjọṣe ló dùn modúpẹ́,3
eyin ọdọ naijiria nigbati a ba sọrọ pẹlu ohun kan ti fi imo ṣọkan a le koju ohunkohun ni ọna wa a le fi opin si ebi a,3
baba aiki yayi kyau allah ubangiji ya saka maka da kwatankwacin abinda kayiwa yan nigeria,0
na you be god almighty god you no be man o nara ekele nara otuto ome mma,1
ada oma nwa ezigbo nyanyi,1
if you de with me e go sure for me let every other name fade away ft,2
ahhhhh my body is just doing me totori nwoke oma nwoke dimkpa dalu só,1
gabadai gabadai trump wish you won the election,0
amin ase àtùpà ayọ̀ ire ògòo ayé mi á bùyọ kì yóò kú,3
eerin wo ajanaku sun bi oke opalaba albert chinua achebe ise ribiribi ti o gbese ko nii pare lailai sun re o,3
yorùbá ò gbọdọ̀ parun èdè gẹ̀ẹ́sì ò dí èdè yorùbá lọ́wọ́ ẹ kọ́ ọmọ lédè,3
dànsákì o ọba ajínisáyé mo sùn mo jí sáyé ìwọ lọpẹ́ yẹ o baba gba ọpẹ́ mi o,3
ahhhh na man u dey fall in ove with,2
palliative ụmụ nwa,1
ogbeni pele pele o e rora gun esin twita yi ka ma gbagbe iwa omoluabi o,3
ka okwu m wẹ dị mma nke ihwuru dị kwa mma,1
boys i wan pound yam like this so the yam don dey fire shey una go like chop since doppelgänger don chop k,2
happy sunday padi,2
the party don set who dey bring the girls dem enough shayo and peppered goat meat,2
omo orile ede naijira ni mi a bi mi ni ilu ileife ki olorun bukun orile ede mi amin,3
congratulations rahma im happy for u allah ya kara daukaka,0
nwanyị ọma a dị mma,1
you no be balldem want pass u aroundthank god say socratis dey field,2
òjò tó rọ̀ yìí òjò ayọ̀ ni ó jẹ́ fún wa o ó ti bá wa ṣan gbogbo gẹ̀dẹ̀ngẹ́dẹ̀n bí i kòró tó ń bá wa fínra lágbàáyé àti pàápàá ní nàìjíríà dànù ó ti fa aburú gbogbo mu oṣù ọpẹ́ la wà yìí ara yóò tu tonílé tẹlẹ́mù lágbára ọba òkè,3
smh must u eat we bam i don chop tire lol i dey okhow ur side,2
ọwọ́ ẹ̀rọ̀ ló bá dé àwọn aginișọ́ wá kí mi sílé òjò tó rọ̀ ló tì wọ́n sóde,3
allah ya bata lfyda dukkakan alummar musulmi mara sa lfy,0
♫aga m eburu halleluyah eburu aga m apara halleluyah apara pagara eze jesus onye oma♫,1
allah ya dai jiqan mu a wanan country din,0
idan baku da abin cewa kusa hoton minister saadiya muyi mata addua,0
my friend dey this table sef,2
allah yasa hakane yafi masa alkairi,0
anam ekele gi onum juru nekele,1
nke chi nyere m oooo ka mma,1
amin ko si oun to soro fun eledua,3
legendary hustler wedding work na the work wey we dey do let me handle your event be,2
josie ike nwa nna,1
tabbas munyi arasa rashin dan wasa mai barkwance allah yasa ka huta yasa aljanna ce makoma ameen,0
lahaula walakauwata illabillahil azim allah yakawo man karshe wannan masiba a duniya baki daya dan darajar annabi,0
arin no go send anybody this week she don dey sleep early now self wahala be like nominations,2
lord am saying nma nma nma jesus onye ebere,1
ní báyìí ẹ̀yin èèyàn rere ẹ jẹ́ ká máa bá ìtàn ògún lọ ẹ káàsán o,3
ilu ibadan ni ipinle oyo orilede nijiria mo feran ilu ibadan pupo ilu awa akoni,3
how far na make una help me post my ownnnnn or tell me how i go take waka am na be o,2
make una nor go sell una vote o vote pdp,2
amen edumare be e lo ma ri fun wa,3
e kú òwúrò o èyin ènìyan wa a kú ìpalèmó òpin òsè,3
ai zaman lafia kenan mutai makawa yar uwarmu,0
good morning akpors baba greetings to the upcoming dj there i know say na upper iweka dey use dat guy abeg morning to all my people especially evangeline obiora,2
e dey don start,2
akramakallah namba ai wing ne allah ya ƙara wa mallam basira tsawon rai lafiya da rayuwa mai albarka,0
fatan alkhairin allah agareki ubangiji allah ya tsareki sharrin mutum da aljan,0
ewé ìtàkùn èso tí tí kan èpo ẹ̀hìn igi ni ó níṣẹ́ ìwòsàn tí í ṣe láàgọ́ ara wa àtẹ̀pà àpatán ráúráú ni àgbo ń pa àìsàn tòun aàrùn,3
i don get power bank mah na the watch de remain who go buy watch for me,2
na tou dey reign by with benjamin ekezie,2
lahira ma free ake zuwa ai,0
which club dem go spray money this weekend make una still carry me go na i no dey shame to pick oo,2
happy birthday eze ụmụ agbọghọ na awka nile olisa dube gị,1
ezigbo nwanyi nnewi,1
innalillahi wainna ilayhi rajiun allah yataimake wannan matar dan darajar annabi muhammadu sallallahu alayhi wasallam,0
a kú oṣù tuntun ooo a sàn wá sówó sọ́mọ́ àti àìkú baálẹ̀ ọ̀rọ̀,3
mudai allah yabamu mafi alheri,0
muna tayashi murna d fatan zaiyi koyi d nagartattun shuwagabannin rundunar sojan kasa da suka gabata allah kajikan laftal janar i attahir,0
e kaaro ojo jimoh yi a dun fun gbogbo wa ire at ayo kong ni tan laaye wa amin,3
ekaaaro oh a ku jimoh oloyin edumare a fi melody saye wa oh rt ọjọ́ ẹtì dé o ọjọ́ ayọ̀ ọjọ́ mìlíkì,3
oṣó yí mi ká,3
swipe tort square plastic sunglasses with green lens price n̶ ️ color blue size m dm to order shakarashop online shop wen sabi you sef go dey do shakara warri nigeria,2
allah yah ya kyauta,0
emi ti ṣetán oo toò ta ló ṣetán láti ṣàtìlẹ́hìn fún àwọn agbábọ́ọ̀lù wa ní,3
yau dai ana baka kuluwaa,0
ọ bọrọ chi kene chi ya makana chukwu ebuka onye mere ka ndụ fọdụrụ mụ na ụmụnne m nara ekele nara otiti ma narakwa nburi elu,1
nítorí yíyẹ ní í yẹyẹlé dandan ni yóò yẹ mí kalẹ́ kára ó rọ̀ mí dẹ̀dẹ̀ ṣẹ̀ṣẹ̀ bí ó ṣe rọ àdàbà lọ́rùn,3
ẹ̀yin ogun ọ̀run ò ẹ ṣéun o,3
e dey always dey two we can share,2
nwa ọma unique astec,1
wannan shine nasir salisu zango wlhi ban taba ganin shi bah ko a hoto sai yau wayyo dadi kashe ni,0
allh bar zumunci,0
allah kakawo mana karshen zubarda jinnin musulmea afadin duniya,0
kábíèsí ọba ògo jọ̀wọ́ wá tamí lọ́re owó ọmọ àlááfíà àti àìkú baálẹ̀ ọrọ̀ káyé mi ó dára bo bá gbàgbọ́ pé á ṣẹ,3
ok then no wahala udo,1
e don dey set come small small day today,2
nwata di nma w on tune in,1
na so una accept bu make hin dey go abeg,2
rabbana atina fiddunya hasanah wa fil akhirati hasanah wa qinaa azabannaar jumaat mubarak,0
allah ya kaimu sati biyu ba fushi muke ba,0
alhamdulillah wlh nafi jin kowa dadi because dama sometimes sabo sukeyi,0
e even blow powder join am sef,2
alhamdullah allah yakara karemu,0
ayya kash sai dai bani kusa da wajen bikin kai ga wayatana biyo taciki because i dont want to be left behind allah sanya alkairi,0
okrika wey pass okrika na me be this check out the quality and design correct top lime this you fit wear go anywhere oya follow the process below️️️️ slay on budget shop,2
ẹ ye pa oníròhìn iṣẹ wọn lọ ń ṣe,3
ìfura lòògùn àgbà translation suspicion is the charm of the elderly,3
ogaranya amaka mma na okorobia no go tiff oh,1
allah dai ya kawo na badi mai albarka,0
ife dị mma ga abịa lu anyị taa ta ná jesus christ bụ dị nwenụ anyị amen,1
ògbójú olóògùn tó mọ ojú ìgbín nínú ìkarahun nípa ewé àtegbò ni oṣóòsì pẹjapẹja ní í ṣe pẹ̀lú,3
ekwueme onye nwe anyi ezitewo ndi mmoziya ka ha nonyere anyi you are the living god o eze no,1
stay strong nwanyị ọma ogadimma,1
kí a máa pa àrọwà fún ọmọdé ká ṣe àlàyé baba ọ̀rọ̀ ohunkóhun tó bá rú wọn lójú fún wọn,3
de only pipo sorry lovers dat can insult me on dis twitter n go free i love you,2
i look at some of the dresses i made and im like damn i sabi dis tailor work for real,2
pls kada ka haddasa bakin ciki a zuciyar dan naga taketakenka kenan but any way allah ya karawa rayuwa albarka da basira,0
you sabi proper picture dey come representing,2
loyal to my childhood brands you cant catch me buy or drink pepsi or their products my mum was a distributor of coke products when i dey small na bournvita i still dey buy with peak milk e dey hard me to change my brands anyway na city be my second tram this season,2
ojoojo o ni sowo ko ma le naja owo ire omo ati aiku baale oro yoo je ti gbogbo wa lagbara olohun,3
but u na boss na make i send you my aza,2
and his fathers briefcase with k note full inside dat guy been de off me i swear,2
wibe eledua de fi ase si ofi idi remi ninu idije asofin,3
gwamnan borno karike gaskiya allah zai tsareka daga sharin dan adam albarka annabi da alqurani,0
ekele dịrị ónyé mèrè ka anyị dị ndụ ná àlà ndị dị ndụ ónyé mèrè ka anyị hụ ụbọchị nke tà ekele dịrị ónyé nwé anyị na áhà jizọs kraịst bú onye anyị amén,1
oore lópé ìkà ò sunwọ̀n its kindness that pays wickedness is not laudable,3
nani jehovah bu onye m nwere nani jehovah bu onye m nwere ♫♫,1
ẹ ti gbìyànjú ẹ tún bọ̀ ṣe díẹ̀ si kí ẹ fi parí rẹ̀,3
allah ya gafarta mata yasa ya huta tareda iyayenmu dasuka rigamu,0
so we plenty wey dey wear glassesnice,2
damn rukayya na bada allah yah kara basira director,0
àsìkò ni gbogbo nǹkan àsìkò eré ọ̀tọ̀ àsìkò iṣẹ́ ọ̀tọ̀ ọpọlọ ò sinmi iṣẹ́ ló ń ṣe àfi kí olódùmarè ó sọ iṣẹ́ ọwọ́ wa di owó,3
nwoke oma omalicha nwa obiwon voice,1
be ni o baba opelope awon obi wa,3
penissilin na pain reliever na,2
odogwu lawyer nsogbu adi ro,1
beeni amin ase lagbara edumare emi o gboju mi soke ayo nbo lola mo si ma sooriire,3
allah ubangiji ya kawo mana zaman lafiya mai dorewa akasarmu nigeria ameen,0
abeg wetin dey happen here ooo better content everywhere someone tag me to a gist for starts biko,2
aunty anfada soyayya allah ya kaimu musha biki,0
jesu nikan larin ohun gbogbo,3
ifugo okwu a chukwu gozie gi nwanne,1
ọkwu gị kwụ ọtọ kà cigarette,1
allah yakawo mana daukin wannar annoba guda ta covid ta cuta data covid ta yunwa,0
wannan kyau haka kaman ba za a mutu ba beautiful is your name,0
happy birthday eze di igbo obi of ontisha hrm nnaemeka alfred achebe,1
kò tọ́pẹ́ o a kìí dúpẹ́ ara ẹni,3
ahhhhhhhh ewo aworan zahra omo ogagun ta ni ori iru omo ti o dun ti o lewa ti ko ni dibo fun baba re,3
allah yakawo mana karshen wannan tashin hankali,0
♬agama turu gi mma mma mma mma eh♬,1
ògúnbánjọ ògún is in agreement with me,3
wannan abu yayi muna goyan baya,0
sai maigida allah ya karama daukaka,0
odowara agu onu,1
gskyn hajiya enjoy,0
if na lion teeth the money they na to carry dentist follow body,2
no use laugh kill pesin abeg,2
be like my belle don dey big osmall enjoyment,2
ìtanijí gìrì ni èyí ọ̀gá ṣá ti lọ ó yẹ kí a já ara wa kí a padà sí ẹsẹ̀ àárọ̀,3
if na like this dates dey be ah we all should be hanging out more na,2
hmmmmmmm hau ka tafi oga labarina yana tafiya yanda akeso wannan ka rabu dashi son a san yayi sug president neh kurum amma labarina yana yanda ake so,0
amin ase àṣẹ wáà wáà ní tìrèké àṣẹ adùn ni toyin ireákárí,3
allah ya kara daukakayou shall soar higher,0
ìwà rere lẹ̀ṣọ́ ènìyàn good character is what adorns a man good character beautifies,3
mbaise nwere mmadu right here denne osuagwu ekele oo,1
tó arọ̀ á rọ̀ mọ,3
chere ka chukwu gozie m next year aga m akpo gi ocassion,1
jisie ike nwoke ibe m,1
presido abeg na im not feeling fine,2
vote nengi to chukwu gozie gi,1
ooré níwọ̀n àánú lérè,3
somethin about the coyness of ozo and nengis relationship and interaction that ive come to deeply like its not common anymore cos everybody wan show say dem tear eye dont know when and how it happened but i think im now an ozone shipper god help me ‍️,2
ẹni bá dákẹ́ tara rẹ̀ á ba dákẹ́ translation a closed mouth is a closed destiny,3
u don finish work abeg let dem,2
ó dára bẹ́ẹ̀ o ọ̀rẹ́ nígbà wo ni ká bẹ̀rẹ̀,3
bros i dey your back but na bolle and sauce i fit chop as we dey slaughter them with tweets,2
ẹ kú ìtọ́jú máa kọrin arẹmọlẹ́kùn fún adérìnsọ́lá kí o máa gbé e jó kí wọ́n fẹ́rànan rẹ̀,3
ameen besty na godiya,0
ekwu eme =jesus,1
omo na blessings on blessings way me i dey find,2
she no go disturb you just dey your lane if you dey ninja let me know make i flex you i like your way meh im just trying to make a joke nothing attached follow back,2
the most popular hausa man in the world i dey salute oga kawai ka fito takarar shugaban kasa kaga kai ke da arewa,0
àgbájọ ọwọ́ ni a fi ń sọ àyà bẹ́ẹ̀ sì ni àjòjì ọwọ́ kan kò gbé ẹrù lé orí bí èmi àti ìwọ bá jọ ṣe é ohun gbogbo á yanjú mọ̀nà,3
na person wey know u u sef fit no know goal might differ but the smooth talk tactics is same,2
allah subhanahu wataàla yajikansu yakuma gafartamusumukuma allah yakyautata karshenmu ya rabbalalameen,0
eze umu nwayi,1
ramu wannan dogon karan hancin naki har zai karye ai looking stunning tho,0
kèrègbè tó fọ́ dẹ̀yìn lẹ́yìn odò orí burúkú dẹ̀yìn lẹ́yìn mi òfò àti ọ̀fọ̀ ajogun gbogbo dẹ̀yìn lẹ́yìn mi dẹ̀yìn ojúmọ́ ire o,3
bi oluwa ti mbe laiye ni osu september yi akoko ayo ki yio dekun ninu ile yin bi esu fe bi o ko nitori ti yin a oluwa a yi ase tabi majemu itiju pada si ase ati majemu ijo ati ayo loruko jesu eku osu titun ati ojo isinmi kini ninu osu september oti dara fun yin amin,3
masha allahu fa dakyau,0
the eulogy of ìyẹ̀rú ọ̀kín of ọ̀ffà clan delivered in a rhythmic style for the indigenes of ọ̀ffà oríkì ìyẹ̀rú ọ̀kín ti ìlú ọ̀ffà ní a mú wá fún àwọn ọmọ ọ̀ffà pẹ̀lú ohùn aládùn by láti ọwọ́,3
onye isi ekene m gi merry christmas,1
masha allah wannan aikin naso wallahi yayi kyau allah ya kare mana so,0
wannan mai rigan sanyin duk tafisu iya mirror selfie ita waccan mai jikin kamar yau tafara yin mirror selfie amman fa tanada kyau wannan mai yellow din kayan kuma da wayanta aka dauka pics din kunyi kyau,0
true sha na so hazard de like play wan enter through defender,2
jehova bu eze onwero onye furu kam di ga ekweta na mu ejiro shishi chineke biko mee ebere ka ego m di ka m di,1
ẹ̀yin ọ̀dọ́ ẹ̀kọ́ ìwé dáa ṣùgbọ́n á wúlò bí a bá kọ́ṣẹ́ ọwọ́ kan mọ́ ìwé tí a kà,3
every morning i wake up ehhh i always thank god dat i failed dat one maths dat made them move me to art class me nd art was a match made in heaven oo,2
anzo gidanku anyi draw amma you guys are celebrating hala madrid,0
ẹ jẹ́ ká ṣe ara wa ní òṣùṣù ọwọ̀ lets unite like the broomsticks ọwọ̀ ni a fi ń gbá ilẹ̀ ni a tún fi ń pè é ní ìgbál,3
style dinnan yayi,0
mercccyyyy iwu nwa azuru azu nne gi mushiri gi ama am proud of you and i love you,1
allah ya kawo mana karshen koh ameen ya rabbil kuwati wal jabarud,0
men na eti otiti chukwu gozie unu uwa di nma ka afia zuwa abeg,1
chineke nke igwe onye di ka gi ♫♫,1
